Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Vulnerability_Score,Weather_Enc,Mode_Enc,Predicted_Daily_Demand,Demand_Volatility,Safety_Stock_MT,Carrying_Cost,Revenue_at_Risk
SC-12380,2024-01-24,Singapore,Shanghai,Rail,Electronics,12425.12,216.06,2.23,7.2,Clear,0.729,12.46,0,5.709,0,1,288.4485714285714,122.47744437631124,884.84,39817.95,0.0
SC-13389,2024-01-24,Antwerp,Busan,Sea,Perishables,10169.29,46.01,1.77,7.3,Rain,0.619,23.91,1,5.640999999999999,3,3,268.5028571428571,150.2355527956334,2721.5,122467.56,27606.0
SC-13950,2024-01-25,Shanghai,Singapore,Sea,Electronics,843.76,138.0,4.49,9.7,Storm,0.943,5.37,1,8.136999999999999,4,3,236.81857142857143,151.1592556906536,2225.49,100147.03,82800.0
SC-10483,2024-01-25,Busan,Shanghai,Road,Pharmaceuticals,9599.59,363.78,2.01,7.2,Rain,0.742,9.22,1,5.643,3,2,265.85285714285715,153.56571836560033,2532.32,113954.56,218268.0
SC-10463,2024-01-26,Shanghai,Singapore,Air,Automotive,8958.85,159.14,4.21,2.9,Clear,0.532,1.09,1,3.2929999999999997,0,0,229.39999999999995,142.3265108825478,2096.19,94328.68,95484.0
SC-13362,2024-01-26,Shanghai,Rotterdam,Rail,Pharmaceuticals,10539.2,117.46,2.38,3.6,Fog,0.613,12.67,1,3.234,1,1,179.53857142857143,100.37992435883628,1732.69,77971.2,70476.0
SC-10002,2024-01-26,Rotterdam,Los Angeles,Rail,Perishables,11113.91,427.42,1.78,5.6,Rain,0.673,11.54,0,4.454,3,1,209.69571428571427,137.9510369487598,861.83,38782.27,0.0
SC-11373,2024-01-26,Dubai,Hamburg,Rail,Pharmaceuticals,7638.03,456.19,2.63,4.2,Rain,0.539,8.39,1,3.729,3,1,244.0,166.6655194293849,2353.21,105894.57,273714.0
SC-10590,2024-01-26,Shanghai,Marseille,Air,Electronics,2512.99,156.51,3.76,6.6,Fog,0.768,0.5,1,5.747999999999999,1,0,259.7857142857143,149.09421561070516,2363.96,106378.39,93906.0
SC-10767,2024-01-27,Rotterdam,Los Angeles,Sea,Textiles,13213.1,34.58,2.37,6.2,Storm,0.911,71.57,1,5.051,4,3,245.01142857142855,167.19868803597828,3223.5,145057.47,20748.0
SC-14659,2024-01-27,Singapore,Hamburg,Road,Textiles,10945.57,408.81,4.45,4.7,Storm,0.56,24.91,1,4.625,4,2,251.4442857142857,173.28528239650967,2691.33,121110.04,245286.0
SC-11602,2024-01-27,Los Angeles,Hamburg,Rail,Textiles,3786.52,183.65,4.33,6.8,Hurricane,0.864,28.34,1,6.058999999999999,2,1,254.94571428571427,171.34609156685804,2760.1,124204.44,110190.0
SC-11465,2024-01-27,Dubai,Los Angeles,Air,Textiles,1199.07,28.62,1.31,0.7,Storm,0.956,0.5,1,0.883,4,0,242.25428571428571,185.89889697154769,2209.13,99410.88,17172.0
SC-11034,2024-01-27,Hamburg,Los Angeles,Sea,Automotive,1615.82,319.96,3.84,7.5,Rain,0.634,4.28,1,6.402,3,3,226.90285714285713,171.97508111296102,2141.19,96353.54,191976.0
SC-13197,2024-01-27,Busan,Rotterdam,Road,Electronics,13206.63,145.5,2.88,7.6,Storm,0.864,32.77,1,6.183999999999999,4,2,182.51857142857142,140.06941653201469,2119.88,95394.58,87300.0
SC-12184,2024-01-27,Singapore,Busan,Air,Automotive,9970.86,114.82,1.44,2.2,Storm,0.938,2.49,0,1.972,4,0,176.56285714285713,142.22927836352648,489.72,22037.58,0.0
SC-14363,2024-01-27,Los Angeles,Dubai,Road,Textiles,8089.32,97.8,4.03,7.0,Hurricane,0.606,51.52,1,6.109,2,2,185.5942857142857,133.44692751017067,2309.67,103935.17,58680.0
SC-12233,2024-01-27,Antwerp,Hamburg,Rail,Electronics,12857.83,272.4,1.9,7.6,Fog,0.947,18.01,1,5.89,1,1,166.10714285714286,101.57118238199338,1666.79,75005.34,163440.0
SC-14140,2024-01-27,Los Angeles,Busan,Air,Pharmaceuticals,5469.6,203.05,2.35,9.7,Rain,0.797,0.5,0,7.494999999999999,3,0,168.8785714285714,102.39098893108557,328.97,14803.73,0.0
SC-10712,2024-01-28,Dubai,Shanghai,Air,Automotive,7337.85,226.99,4.3,1.0,Hurricane,0.718,2.69,1,1.9899999999999998,2,0,197.21714285714285,82.65030403539265,1803.67,81165.04,136194.0
SC-10707,2024-01-28,Singapore,Antwerp,Air,Pharmaceuticals,12243.18,52.63,2.98,0.4,Hurricane,0.724,5.57,1,1.174,2,0,159.02714285714288,78.12035238747218,1474.89,66369.86,31578.0
SC-12479,2024-01-28,Hamburg,Los Angeles,Air,Electronics,12016.05,223.92,1.49,1.5,Hurricane,0.594,4.73,1,1.4969999999999999,2,0,170.23,81.41079780962704,1572.22,70749.82,134352.0
SC-10020,2024-01-28,Busan,Antwerp,Air,Perishables,9371.87,333.8,1.78,2.7,Rain,0.664,0.5,0,2.424,3,0,201.51285714285717,97.12609050683984,382.9,17230.44,0.0
SC-11964,2024-01-28,Shanghai,Busan,Road,Electronics,8792.15,149.78,3.01,8.3,Rain,0.903,8.72,1,6.713,3,2,208.93857142857146,89.56823086872025,1945.69,87556.13,89868.0
SC-13755,2024-01-28,Busan,Singapore,Road,Pharmaceuticals,3263.84,427.45,3.1,2.2,Storm,0.571,6.67,1,2.4699999999999998,4,2,231.0885714285714,121.3949078323265,2159.99,97199.53,256470.0
SC-13286,2024-01-28,Singapore,Los Angeles,Sea,Perishables,6123.48,221.2,4.1,0.5,Storm,0.562,26.73,0,1.5799999999999996,4,3,233.68142857142857,120.88900135090473,1115.08,50178.43,0.0
SC-10498,2024-01-29,Singapore,Rotterdam,Sea,Automotive,14628.72,285.08,2.18,0.6,Hurricane,0.801,167.07,1,1.074,2,3,241.98000000000002,122.33824545088098,3410.25,153461.4,171048.0
SC-11975,2024-01-29,Shanghai,Busan,Air,Electronics,14139.85,218.59,4.04,6.5,Clear,0.943,0.86,0,5.762,0,0,265.68857142857144,91.79585401468697,502.26,22601.92,0.0
SC-14172,2024-01-29,Busan,Los Angeles,Road,Automotive,6939.5,16.91,3.42,2.4,Clear,0.693,4.46,0,2.706,0,2,236.11571428571432,132.0247197632755,628.73,28292.9,0.0
SC-14578,2024-01-29,Antwerp,Shanghai,Air,Perishables,14660.13,26.38,1.66,3.5,Rain,0.547,1.02,0,2.9479999999999995,3,0,192.19857142857146,144.64266422562085,424.01,19080.62,0.0
SC-14962,2024-01-30,Dubai,Marseille,Sea,Pharmaceuticals,4732.71,242.65,4.1,6.9,Clear,0.727,8.16,0,6.06,0,3,205.46571428571428,144.36232990374629,775.92,34916.44,0.0
SC-11105,2024-01-30,Busan,Shanghai,Road,Pharmaceuticals,3021.48,90.08,1.54,3.3,Hurricane,0.568,16.98,1,2.7719999999999994,2,2,157.26999999999998,110.1664994451579,1611.84,72532.77,54048.0
SC-10696,2024-01-30,Rotterdam,Dubai,Sea,Electronics,4685.14,224.54,4.39,8.5,Storm,0.64,28.11,1,7.2669999999999995,4,3,157.74714285714285,110.49627440390393,1727.35,77730.67,134724.0
SC-10830,2024-01-30,Busan,Rotterdam,Air,Textiles,3756.77,498.12,1.96,7.3,Hurricane,0.941,2.55,1,5.6979999999999995,2,0,188.18142857142857,166.53971752793896,1763.22,79344.94,298872.0
SC-14541,2024-01-30,Dubai,Marseille,Air,Textiles,8012.12,173.63,3.17,5.7,Rain,0.909,0.5,0,4.941,3,0,181.75857142857143,166.03772477247162,382.57,17215.44,0.0
SC-11607,2024-01-30,Busan,Marseille,Rail,Pharmaceuticals,12105.17,268.89,1.75,10.0,Storm,0.907,37.66,1,7.525,4,1,217.75571428571428,150.9731933001289,2498.41,112428.37,161334.0
SC-13413,2024-01-30,Antwerp,Rotterdam,Air,Electronics,5726.19,226.64,1.66,9.8,Storm,0.956,0.88,1,7.3580000000000005,4,0,246.36428571428567,125.48741276281365,2244.18,100987.97,135984.0
SC-11231,2024-01-30,Singapore,Hamburg,Rail,Textiles,3834.34,455.76,3.21,0.4,Clear,0.547,2.71,0,1.2429999999999999,0,1,276.8085714285714,148.22692742644884,643.83,28972.33,0.0
SC-12307,2024-01-30,Dubai,Los Angeles,Air,Textiles,9447.46,149.49,4.36,8.0,Clear,0.518,0.86,1,6.9079999999999995,0,0,285.2957142857143,137.03136512700823,2597.54,116889.09,89694.0
SC-10014,2024-01-31,Antwerp,Shanghai,Rail,Textiles,3136.46,99.05,2.86,8.7,Storm,0.671,9.4,1,6.947999999999999,4,1,267.36857142857144,153.52095529368532,2547.63,114643.44,59430.0
SC-14144,2024-01-31,Rotterdam,Dubai,Air,Electronics,13816.76,367.23,2.89,1.3,Storm,0.581,2.77,0,1.777,4,0,248.67000000000002,126.28719214552206,569.19,25613.53,0.0
SC-13864,2024-01-31,Rotterdam,Shanghai,Rail,Pharmaceuticals,2035.18,7.37,3.59,7.5,Fog,0.896,2.56,0,6.327,1,1,224.9185714285714,155.10023924638452,578.2,26018.82,0.0
SC-13148,2024-01-31,Shanghai,Antwerp,Rail,Textiles,11917.11,161.15,3.56,6.3,Storm,0.988,31.73,1,5.478,4,1,209.52714285714288,155.35506479398362,2387.56,107440.39,96690.0
SC-14091,2024-01-31,Singapore,Shanghai,Rail,Automotive,5449.12,36.44,2.49,8.0,Clear,0.73,5.7,1,6.3469999999999995,0,1,182.35571428571433,167.982876295685,1782.28,80202.57,21864.0
SC-14048,2024-02-01,Hamburg,Los Angeles,Air,Electronics,12833.33,476.61,4.21,4.1,Rain,0.719,0.5,0,4.132999999999999,3,0,185.33428571428573,173.72538596466384,392.73,17672.79,0.0
SC-14323,2024-02-01,Los Angeles,Rotterdam,Rail,Perishables,7478.53,214.93,3.12,0.3,Fog,0.706,8.51,0,1.146,1,1,194.68285714285713,173.2350913945445,905.62,40752.98,0.0
SC-12319,2024-02-01,Dubai,Singapore,Rail,Perishables,6459.81,474.51,4.4,4.0,Rain,0.602,7.25,0,4.12,3,1,248.32,195.39761436619438,978.13,44015.83,0.0
SC-11497,2024-02-01,Shanghai,Marseille,Air,Electronics,7220.66,13.89,2.52,1.2,Storm,0.962,0.95,1,1.596,4,0,197.84285714285716,204.96487883816303,1825.43,82144.44,8334.0
SC-13515,2024-02-01,Shanghai,Marseille,Air,Perishables,14100.5,126.85,3.01,3.8,Rain,0.754,2.52,0,3.5629999999999997,3,0,214.91142857142856,190.95563746837217,634.29,28542.88,0.0
SC-11623,2024-02-01,Dubai,Los Angeles,Sea,Perishables,14385.57,270.87,1.36,9.0,Fog,0.786,43.72,1,6.708,1,3,230.58571428571432,190.30923115262897,2947.83,132652.55,162522.0
SC-10742,2024-02-01,Busan,Los Angeles,Rail,Automotive,11340.34,416.36,1.96,9.2,Rain,0.882,13.9,0,7.028,3,1,284.86,179.5852912499611,1219.74,54888.43,0.0
SC-14561,2024-02-01,Dubai,Rotterdam,Road,Perishables,4664.71,37.06,1.4,1.2,Storm,0.937,8.96,1,1.26,4,2,222.06714285714284,178.20467546375673,2199.08,98958.42,22236.0
SC-12151,2024-02-01,Rotterdam,Hamburg,Air,Automotive,3019.54,52.88,2.81,4.6,Rain,0.858,0.5,0,4.063,3,0,198.91714285714286,189.45682495969766,423.33,19049.76,0.0
SC-12498,2024-02-02,Rotterdam,Busan,Sea,Electronics,14720.72,107.21,3.73,4.8,Fog,0.976,37.47,1,4.479,1,3,146.4457142857143,146.37244308693514,1987.92,89456.39,64326.0
SC-10237,2024-02-02,Singapore,Marseille,Sea,Electronics,852.58,331.01,2.3,5.8,Clear,0.939,2.2,0,4.75,0,3,191.74857142857144,147.57815369362444,501.57,22570.43,0.0
SC-10102,2024-02-02,Los Angeles,Rotterdam,Air,Textiles,5058.16,285.88,4.44,1.9,Storm,0.654,0.78,0,2.662,4,0,214.46714285714285,148.16198092113976,445.13,20030.7,0.0
SC-10013,2024-02-02,Los Angeles,Hamburg,Road,Pharmaceuticals,3578.92,318.03,2.3,4.7,Storm,0.66,7.58,1,3.98,4,2,221.2042857142857,152.17210375724179,2123.12,95540.39,190818.0
SC-13078,2024-02-02,Busan,Hamburg,Air,Perishables,2745.01,185.5,3.97,0.6,Rain,0.88,0.93,0,1.611,3,0,188.22428571428574,125.5078851250845,395.72,17807.3,0.0
SC-12829,2024-02-02,Hamburg,Shanghai,Road,Textiles,922.96,48.43,1.57,6.5,Storm,0.87,2.32,1,5.021,4,2,189.84857142857143,123.27929556209224,1750.51,78773.05,29058.0
SC-12785,2024-02-02,Shanghai,Dubai,Sea,Pharmaceuticals,4008.67,245.12,3.84,2.8,Hurricane,0.631,50.08,1,3.1119999999999997,2,3,217.3114285714286,108.16791721340348,2341.89,105384.91,147072.0
SC-10985,2024-02-03,Singapore,Rotterdam,Rail,Pharmaceuticals,7684.62,7.99,1.91,3.3,Storm,0.539,18.52,1,2.8829999999999996,4,1,203.13714285714286,129.41442033435138,2059.81,92691.6,4794.0
SC-12165,2024-02-03,Rotterdam,Busan,Rail,Pharmaceuticals,14697.02,26.93,3.23,9.7,Rain,0.968,19.08,1,7.7589999999999995,3,1,159.69714285714284,130.36922409248342,1727.19,77723.73,16158.0
SC-14547,2024-02-03,Antwerp,Busan,Air,Pharmaceuticals,9915.99,17.69,3.18,4.2,Rain,0.833,1.69,1,3.894,3,0,121.38428571428571,126.45526058085281,1134.47,51051.0,10614.0
SC-14250,2024-02-03,Antwerp,Busan,Road,Automotive,5978.67,22.12,1.52,8.0,Rain,0.789,6.09,0,6.055999999999999,3,2,79.11142857142856,95.41182481372871,414.19,18638.49,0.0
SC-13518,2024-02-03,Singapore,Hamburg,Sea,Perishables,1530.01,229.2,2.05,2.3,Storm,0.794,7.17,1,2.2249999999999996,4,3,85.35428571428572,104.5272980066517,901.81,40581.62,137520.0
SC-13112,2024-02-03,Shanghai,Rotterdam,Air,Pharmaceuticals,10853.76,486.9,1.5,0.5,Clear,0.932,1.68,0,0.7999999999999999,0,0,147.99285714285716,181.64349678369848,472.29,21253.12,0.0
SC-11414,2024-02-03,Antwerp,Hamburg,Air,Textiles,8201.96,100.38,2.57,5.6,Hurricane,0.509,4.99,1,4.690999999999999,2,0,127.31571428571428,176.92119345979455,1326.71,59701.97,60228.0
SC-13545,2024-02-03,Busan,Singapore,Rail,Electronics,2746.42,257.3,3.44,6.8,Storm,0.717,7.22,1,5.792,4,1,162.93142857142857,173.9657949548867,1667.68,75045.52,154380.0
SC-11323,2024-02-04,Busan,Hamburg,Air,Pharmaceuticals,3678.6,180.35,1.35,7.7,Storm,0.983,1.23,1,5.795,4,0,184.84857142857143,163.3141537475723,1703.91,76676.13,108210.0
SC-14304,2024-02-04,Shanghai,Busan,Sea,Pharmaceuticals,12512.36,374.27,2.77,7.4,Fog,0.765,35.99,0,6.010999999999999,1,3,235.78857142857143,158.010221866453,1621.57,72970.87,0.0
SC-13011,2024-02-04,Shanghai,Busan,Road,Automotive,4670.67,224.64,3.3,9.9,Fog,0.763,5.73,0,7.92,1,2,264.71999999999997,128.0717381001757,697.66,31394.53,0.0
SC-12839,2024-02-04,Singapore,Antwerp,Road,Pharmaceuticals,5890.0,434.68,2.09,7.2,Rain,0.549,6.4,1,5.667,3,2,294.07428571428574,141.42561836022298,2733.24,122995.71,260808.0
SC-14103,2024-02-05,Shanghai,Los Angeles,Sea,Automotive,3032.38,358.37,2.2,3.4,Storm,0.804,15.02,1,3.04,4,3,275.7128571428571,118.74301491235683,2614.77,117664.87,215022.0
SC-14421,2024-02-05,Singapore,Shanghai,Sea,Pharmaceuticals,14372.45,274.99,2.98,5.4,Fog,0.902,38.0,0,4.6739999999999995,1,3,300.65714285714284,90.83209009197247,1073.0,48285.08,0.0
SC-12156,2024-02-05,Los Angeles,Antwerp,Rail,Textiles,2558.59,259.64,1.25,8.3,Rain,0.862,3.14,1,6.1850000000000005,3,1,300.99142857142857,90.65005376511954,2744.33,123494.67,155784.0
SC-11213,2024-02-06,Shanghai,Dubai,Sea,Pharmaceuticals,12024.74,176.0,1.35,4.3,Rain,0.905,24.0,1,3.415,3,3,300.36999999999995,91.6245902219123,2824.68,127110.74,105600.0
SC-10437,2024-02-06,Singapore,Shanghai,Rail,Pharmaceuticals,12416.97,420.97,2.85,0.3,Fog,0.917,13.67,0,1.065,1,1,307.0414285714286,99.28241492976353,823.05,37037.08,0.0
SC-13902,2024-02-06,Busan,Singapore,Rail,Perishables,13768.38,390.48,3.24,9.2,Rain,0.559,16.81,0,7.411999999999999,3,1,330.73285714285714,96.07722652711661,884.75,39813.87,0.0
SC-14667,2024-02-06,Hamburg,Antwerp,Air,Perishables,12663.38,110.43,3.03,1.2,Hurricane,0.849,6.18,1,1.7489999999999999,2,0,284.4114285714286,114.08594558907066,2623.11,118040.1,66258.0
SC-13317,2024-02-07,Los Angeles,Rotterdam,Rail,Textiles,577.05,373.62,2.78,10.0,Hurricane,0.828,4.71,1,7.834,2,1,286.59000000000003,115.86536267006927,2633.69,118516.1,224172.0
SC-11073,2024-02-07,Singapore,Busan,Air,Electronics,759.17,230.88,1.35,8.8,Fog,0.536,0.5,1,6.565,1,0,280.2885714285714,117.78496061730063,2547.33,114629.77,138528.0
SC-12090,2024-02-07,Antwerp,Marseille,Air,Textiles,11746.37,46.38,2.1,0.9,Clear,0.708,0.5,0,1.26,0,0,249.82285714285715,147.7777158115397,485.1,21829.63,0.0
SC-12077,2024-02-07,Los Angeles,Singapore,Road,Perishables,7042.97,319.06,3.01,3.7,Fog,0.723,7.4,1,3.493,1,2,270.26,145.7450684128512,2538.35,114225.9,191436.0
SC-11181,2024-02-07,Shanghai,Dubai,Road,Automotive,5457.15,105.85,4.19,9.1,Clear,0.92,4.83,1,7.626999999999999,0,2,225.24285714285716,139.98874463259364,2106.17,94777.64,63510.0
SC-12626,2024-02-07,Shanghai,Dubai,Road,Perishables,1794.7,444.95,2.38,6.4,Hurricane,0.821,11.33,1,5.193999999999999,2,2,233.02428571428572,151.72626259782697,2276.41,102438.39,266970.0
SC-11899,2024-02-08,Singapore,Hamburg,Air,Pharmaceuticals,11864.98,211.47,1.6,8.6,Rain,0.544,0.5,0,6.5,3,0,247.45857142857145,142.6545598556844,478.98,21554.3,0.0
SC-14485,2024-02-08,Busan,Rotterdam,Air,Textiles,11262.94,312.25,2.54,2.8,Hurricane,0.969,6.87,1,2.7219999999999995,2,0,238.6914285714286,135.30528708918104,2243.77,100969.74,187350.0
SC-11787,2024-02-08,Hamburg,Busan,Rail,Perishables,9402.04,402.74,3.11,6.1,Fog,0.769,13.53,0,5.202999999999999,1,1,263.24285714285713,148.59151565217147,1020.58,45926.13,0.0
SC-14819,2024-02-08,Antwerp,Busan,Sea,Perishables,3388.69,177.15,2.92,8.1,Clear,0.704,6.02,1,6.545999999999999,0,3,281.9242857142857,122.75730933528192,2606.28,117282.73,106290.0
SC-11390,2024-02-08,Rotterdam,Antwerp,Air,Electronics,3922.73,44.98,1.24,2.5,Rain,0.872,1.04,0,2.122,3,0,242.77,149.69316873747664,507.54,22839.39,0.0
SC-12622,2024-02-08,Busan,Singapore,Sea,Automotive,6790.35,79.46,4.3,9.5,Hurricane,0.62,111.06,1,7.9399999999999995,2,3,239.0,153.9869301813198,3445.84,155062.77,47676.0
SC-12631,2024-02-08,Shanghai,Hamburg,Sea,Perishables,10705.93,302.01,1.3,5.0,Rain,0.908,23.05,1,3.89,3,3,218.58,129.68414886433365,2233.86,100523.51,181206.0
SC-14764,2024-02-08,Antwerp,Los Angeles,Air,Electronics,8306.73,442.4,4.26,3.3,Rain,0.857,0.5,0,3.587999999999999,3,0,251.57000000000002,154.5608458396455,490.92,22091.39,0.0
SC-14186,2024-02-08,Shanghai,Singapore,Sea,Pharmaceuticals,2360.73,364.51,2.71,8.1,Rain,0.524,5.45,1,6.482999999999999,3,3,259.0357142857143,159.1736752583105,2429.39,109322.69,218706.0
SC-10474,2024-02-09,Busan,Singapore,Sea,Pharmaceuticals,8151.67,5.9,3.56,5.1,Clear,0.719,14.11,0,4.638,0,3,202.3442857142857,169.77774440496634,1114.52,50153.37,0.0
SC-14495,2024-02-09,Dubai,Hamburg,Air,Electronics,9346.56,232.67,2.49,2.4,Hurricane,0.884,4.43,1,2.427,2,0,210.2757142857143,169.70142357064879,1997.19,89873.42,139602.0
SC-12441,2024-02-09,Busan,Rotterdam,Sea,Pharmaceuticals,8354.72,38.5,3.23,6.9,Hurricane,0.727,124.38,1,5.799,2,3,209.35,170.76770928174133,3672.09,165244.22,23100.0
SC-10504,2024-02-09,Antwerp,Rotterdam,Sea,Pharmaceuticals,10428.6,155.81,3.83,6.6,Clear,0.713,19.37,1,5.768999999999999,0,3,220.25714285714284,163.3666746630909,2324.38,104597.25,93486.0
SC-11982,2024-02-09,Rotterdam,Los Angeles,Air,Pharmaceuticals,7143.71,467.48,2.96,9.5,Storm,0.795,2.11,1,7.537999999999999,4,0,243.8957142857143,187.37491799928318,2258.46,101630.48,280488.0
SC-12928,2024-02-10,Dubai,Marseille,Sea,Electronics,11436.6,386.49,3.29,4.0,Fog,0.832,29.28,0,3.787,1,3,235.9085714285714,178.48378875298184,1650.08,74253.61,0.0
SC-11029,2024-02-10,Dubai,Los Angeles,Road,Pharmaceuticals,12519.27,51.48,1.25,8.8,Rain,0.845,11.96,0,6.535,3,2,191.19,180.10001536183532,1084.7,48811.38,0.0
SC-14880,2024-02-10,Rotterdam,Antwerp,Road,Electronics,3459.27,212.02,3.9,9.5,Clear,0.856,2.98,1,7.819999999999999,0,2,220.6357142857143,160.54503385417465,2053.82,92422.08,127212.0
SC-10447,2024-02-10,Busan,Marseille,Road,Automotive,11423.98,310.5,3.43,3.1,Hurricane,0.574,62.72,1,3.199,2,2,231.75428571428571,164.17148289285228,3004.26,135191.61,186300.0
SC-11320,2024-02-10,Los Angeles,Shanghai,Rail,Textiles,4083.0,309.43,3.19,8.8,Hurricane,0.568,32.24,1,7.117,2,1,270.4585714285714,141.37055344360928,2788.97,125503.56,185658.0
SC-10343,2024-02-10,Hamburg,Rotterdam,Sea,Electronics,6790.85,81.56,3.53,0.0,Clear,0.531,9.38,0,1.059,0,3,259.8514285714286,153.65795092006266,908.51,40882.8,0.0
SC-14911,2024-02-10,Singapore,Antwerp,Road,Textiles,8532.9,454.19,2.99,1.0,Fog,0.558,8.5,0,1.597,1,2,257.95285714285717,150.7189547595442,863.06,38837.84,0.0
SC-13796,2024-02-10,Los Angeles,Busan,Air,Automotive,8218.23,69.35,4.38,6.9,Clear,0.663,0.5,1,6.144,0,0,212.64714285714285,153.2852495310932,1938.04,87211.9,41610.0
SC-11819,2024-02-10,Hamburg,Dubai,Rail,Pharmaceuticals,6038.12,355.18,2.22,8.2,Fog,0.972,8.84,1,6.406,1,1,256.03285714285715,142.6783867905117,2426.64,109198.75,213108.0
SC-14033,2024-02-11,Los Angeles,Marseille,Air,Pharmaceuticals,14892.44,416.8,2.01,3.3,Storm,0.711,2.89,1,2.9129999999999994,4,0,285.28714285714284,152.78578813863177,2624.21,118089.54,250080.0
SC-12439,2024-02-11,Hamburg,Singapore,Road,Pharmaceuticals,2735.1,64.58,2.01,9.3,Clear,0.939,1.76,1,7.1129999999999995,0,2,250.1557142857143,172.96310597515134,2301.52,103568.33,38748.0
SC-10741,2024-02-11,Busan,Antwerp,Sea,Automotive,4869.98,285.18,3.76,7.1,Clear,0.799,8.23,0,6.098,0,3,246.69142857142856,171.81708630872268,928.4,41778.1,0.0
SC-11044,2024-02-11,Rotterdam,Dubai,Air,Textiles,13346.68,350.47,2.42,3.6,Fog,0.935,1.67,0,3.246,1,0,285.10714285714283,158.27081239806307,617.79,27800.56,0.0
SC-13536,2024-02-12,Busan,Singapore,Sea,Textiles,4218.71,68.99,2.44,1.6,Clear,0.617,5.8,0,1.8519999999999999,0,3,230.07857142857142,156.64104479441434,749.55,33729.77,0.0
SC-10786,2024-02-12,Hamburg,Rotterdam,Rail,Electronics,8959.18,135.55,1.93,2.5,Rain,0.751,7.39,0,2.3289999999999997,3,1,239.53571428571428,147.02290964983916,789.88,35544.5,0.0
SC-12082,2024-02-12,Los Angeles,Shanghai,Sea,Textiles,7227.0,216.95,1.37,1.0,Storm,0.764,32.54,1,1.111,4,3,219.78857142857143,137.90170526242855,2379.72,107087.36,130170.0
SC-12306,2024-02-12,Antwerp,Singapore,Air,Automotive,1762.85,416.66,2.87,1.7,Rain,0.921,0.5,0,2.051,3,0,219.76857142857145,137.86837653218032,430.09,19354.16,0.0
SC-10444,2024-02-12,Shanghai,Antwerp,Sea,Perishables,12285.59,37.26,2.08,4.6,Rain,0.609,25.32,0,3.844,3,3,215.8657142857143,143.2744425752133,1252.42,56358.71,0.0
SC-11801,2024-02-12,Hamburg,Busan,Sea,Pharmaceuticals,11193.87,56.16,2.4,7.0,Hurricane,0.715,168.59,1,5.619999999999999,2,3,183.14857142857144,150.76137894352243,3632.46,163460.81,33696.0
SC-12136,2024-02-13,Los Angeles,Shanghai,Sea,Electronics,1651.4,433.56,3.72,5.6,Storm,0.605,8.29,0,5.036,4,3,195.01857142857145,168.37314962394004,874.71,39362.06,0.0
SC-13098,2024-02-13,Los Angeles,Busan,Road,Pharmaceuticals,620.64,220.94,2.29,2.8,Rain,0.727,1.3,1,2.647,3,2,216.7257142857143,158.948327227975,1989.39,89522.46,132564.0
SC-14083,2024-02-13,Dubai,Antwerp,Air,Automotive,11332.63,377.72,1.91,8.3,Hurricane,0.698,7.21,1,6.383000000000001,2,0,251.3214285714286,164.58991650245687,2394.48,107751.62,226632.0
SC-12568,2024-02-13,Dubai,Antwerp,Air,Automotive,12150.5,410.5,3.12,7.8,Hurricane,0.542,7.29,1,6.396,2,0,278.9714285714286,173.8504187923795,2647.49,119136.91,246300.0
SC-11697,2024-02-13,Rotterdam,Hamburg,Air,Textiles,2459.91,178.41,4.26,4.8,Storm,0.948,0.84,1,4.638,4,0,244.93571428571428,165.52404557013693,2236.84,100657.86,107046.0
SC-14436,2024-02-13,Antwerp,Rotterdam,Sea,Textiles,5574.1,363.06,3.57,4.4,Storm,0.733,29.13,1,4.151,4,3,291.4785714285714,141.450662591658,2929.8,131840.78,217836.0
SC-11491,2024-02-14,Hamburg,Antwerp,Rail,Perishables,5912.15,150.16,2.17,1.7,Storm,0.89,13.06,1,1.8409999999999997,4,1,304.90714285714284,117.88664226200335,2854.93,128471.63,90096.0
SC-13973,2024-02-14,Busan,Los Angeles,Rail,Textiles,10786.86,40.74,4.16,7.0,Hurricane,0.829,80.24,1,6.148,2,1,248.79,138.18607515472272,3044.5,137002.46,24444.0
SC-12046,2024-02-14,Dubai,Singapore,Rail,Textiles,1481.19,365.03,2.51,5.7,Clear,0.581,1.58,0,4.742999999999999,0,1,269.3742857142857,143.95744369513548,572.87,25779.21,0.0
SC-11171,2024-02-14,Rotterdam,Busan,Sea,Perishables,14727.2,313.29,3.57,6.5,Rain,0.787,32.2,0,5.6209999999999996,3,3,260.16999999999996,137.80374789291236,1373.94,61827.42,0.0
SC-10048,2024-02-14,Los Angeles,Hamburg,Sea,Perishables,8427.3,167.89,3.7,3.6,Hurricane,0.758,110.18,1,3.63,2,3,225.51142857142855,123.45526253513475,2959.74,133188.27,100734.0
SC-12080,2024-02-14,Busan,Singapore,Road,Perishables,893.93,168.47,3.12,4.6,Rain,0.946,0.5,0,4.156,3,2,224.0914285714286,124.14257682581096,431.75,19428.58,0.0
SC-11913,2024-02-14,Busan,Rotterdam,Rail,Perishables,5840.49,108.46,4.23,2.0,Rain,0.527,5.63,0,2.669,3,1,187.71999999999997,113.48015538703959,559.88,25194.79,0.0
